Observation Order,Exam Code,Course ID,Year,Semester,Course,Subject,Exam,Class Order,ID-Scrambled,Gender,Exam Type,Correct,Wrong,Score,Z-Score
1148,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,66,2719220,M,B,21,4,84,1.157645822
1150,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,68,2719058,M,B,18,7,72,0.527062533
1155,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,73,2837098,M,B,12,13,48,-0.734104046
1156,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,74,2718958,M,B,9,16,36,-1.364687336
1157,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,75,2837046,M,B,13,12,52,-0.523909616
1161,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,79,2599540,M,B,7,18,28,-1.785076195
1164,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,82,2838118,M,B,15,10,60,-0.103520757
1166,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,84,2897472,M,B,15,10,60,-0.103520757
1168,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,86,2836946,M,B,15,10,60,-0.103520757
1169,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,87,2836930,M,B,9,16,36,-1.364687336
1170,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,88,2836914,M,B,7,18,28,-1.785076195
1173,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,91,2718740,M,B,12,13,48,-0.734104046
1178,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,96,2836780,M,B,22,3,88,1.367840252
1187,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,105,2836618,M,B,20,5,80,0.947451393
1191,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,109,2718610,M,B,11,14,44,-0.944298476
1195,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,113,2718510,M,B,10,15,40,-1.154492906
1208,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,126,2837692,M,B,23,2,92,1.578034682
1218,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,136,2837478,M,B,4,21,16,-2.415659485
1221,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,139,2836300,M,B,21,4,84,1.157645822
1223,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,141,2836270,M,B,21,4,84,1.157645822
1224,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,142,2836254,M,B,14,11,56,-0.313715187
1230,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,148,2836138,M,B,18,7,72,0.527062533
1231,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,149,2718246,M,B,17,8,68,0.316868103
1233,S14-ECON122-1-Macro-MT,S14-ECON122-1-Macro,2014,S14,ECON122-1,Macroeconomics,MT,151,2836056,M,B,11,14,44,-0.944298476
1239,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,3,2766262,M,B,14,11,56,-0.352552553
1246,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,10,2495562,M,B,20,5,80,1.088888889
1254,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,18,2642230,M,B,13,12,52,-0.592792793
1267,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,31,2404812,M,B,10,15,40,-1.313513514
1281,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,45,2706944,M,B,16,9,64,0.127927928
1284,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,48,2706928,M,B,19,6,76,0.848648649
1290,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,54,2706830,M,B,13,12,52,-0.592792793
1293,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,57,2765688,M,B,13,12,52,-0.592792793
1319,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,83,3104660,M,B,13,12,52,-0.592792793
1329,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,93,2765390,M,B,20,5,80,1.088888889
1353,S14-ECON210-1-Micro-Final,S14-ECON210-1-Micro,2014,S14,ECON210-1,Microeconomics,Final,117,2494688,M,B,11,14,44,-1.073273273
1360,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,4,2107930,M,B,21,4,84,1.240273038
1362,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,6,2246626,M,B,14,11,56,-0.670989761
1368,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,12,2344322,M,B,13,12,52,-0.944027304
1374,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,18,2475944,M,B,15,10,60,-0.397952218
1378,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,22,2476852,M,B,20,5,80,0.967235495
1382,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,26,2477596,M,B,9,16,36,-2.036177474
1384,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,28,2478436,M,B,19,6,76,0.694197952
1386,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,30,2572470,M,B,10,15,40,-1.763139932
1409,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,53,2622940,M,B,19,6,76,0.694197952
1410,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,54,2623008,M,B,18,7,72,0.42116041
1411,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,55,2623222,M,B,14,11,56,-0.670989761
1428,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,72,2624706,M,B,16,9,64,-0.124914676
1434,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,78,2646388,M,B,13,12,52,-0.944027304
1436,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,80,2695032,M,B,22,3,88,1.51331058
1437,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,81,2695048,M,B,16,9,64,-0.124914676
1439,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,83,2695080,M,B,15,10,60,-0.397952218
1441,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,85,2704932,M,B,18,7,72,0.42116041
1452,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,96,2705444,M,B,10,15,40,-1.763139932
1494,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,138,2747024,M,B,18,7,72,0.42116041
1496,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,140,2747076,M,B,18,7,72,0.42116041
1502,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,146,2747404,M,B,23,2,92,1.786348123
1503,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,147,2747456,M,B,16,9,64,-0.124914676
1514,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,158,2747966,M,B,17,8,68,0.148122867
1524,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,168,2748608,M,B,19,6,76,0.694197952
1527,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,171,2748774,M,B,19,6,76,0.694197952
1532,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,176,2748956,M,B,15,10,60,-0.397952218
1533,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,177,2748972,M,B,12,13,48,-1.217064846
1535,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,179,2812890,M,B,15,10,60,-0.397952218
1575,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,219,2867720,M,B,13,12,52,-0.944027304
1577,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,221,2867804,M,B,16,9,64,-0.124914676
1585,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,229,2868924,M,B,14,11,56,-0.670989761
1586,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,230,2868992,M,B,19,6,76,0.694197952
1587,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,231,2869174,M,B,11,14,44,-1.490102389
1595,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,239,2869784,M,B,19,6,76,0.694197952
1596,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,240,2869800,M,B,20,5,80,0.967235495
1601,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,245,3057388,M,B,19,6,76,0.694197952
1602,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,246,3081346,M,B,17,8,68,0.148122867
1608,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,252,2869602,M,B,14,11,56,-0.670989761
1612,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,3,2635680,M,B,18,7,72,0.119541875
1614,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,5,2480560,M,B,14,11,56,-1.025769506
1615,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,6,2621226,M,B,19,6,76,0.405869721
1617,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,8,2630000,M,B,19,6,76,0.405869721
1621,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,12,3087256,M,B,22,3,88,1.264853257
1624,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,15,2886530,M,B,20,5,80,0.692197566
1626,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,17,2865542,M,B,14,11,56,-1.025769506
1629,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,20,2749880,M,B,14,11,56,-1.025769506
1630,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,21,2306952,M,B,19,6,76,0.405869721
1633,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,24,2639144,M,B,19,6,76,0.405869721
1635,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,26,2639112,M,B,21,4,84,0.978525412
1638,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,29,2636356,M,B,21,4,84,0.978525412
1639,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,30,2495994,M,B,21,4,84,0.978525412
1640,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,31,1883646,M,B,18,7,72,0.119541875
1643,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,34,3228576,M,B,15,9,60,-0.739441661
1645,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,36,2886316,M,B,17,8,68,-0.16678597
1646,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,37,2813962,M,B,18,7,72,0.119541875
1647,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,38,2814026,M,B,15,10,60,-0.739441661
1654,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,45,2886744,M,B,22,3,88,1.264853257
1657,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,48,2585522,M,B,15,10,60,-0.739441661
1659,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,50,2057356,M,B,18,7,72,0.119541875
1661,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,52,2764448,M,B,22,3,88,1.264853257
1664,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,55,2696284,M,B,21,4,84,0.978525412
1667,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,58,2753144,M,B,23,2,92,1.551181102
1678,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,69,2479260,M,B,16,9,64,-0.453113815
1679,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,70,2749582,M,B,18,7,72,0.119541875
1682,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,73,2493880,M,B,24,1,96,1.837508948
1683,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,74,2870522,M,B,20,5,80,0.692197566
1684,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,75,2625650,M,B,19,6,76,0.405869721
1688,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,79,2585242,M,B,15,10,60,-0.739441661
1691,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,82,2826866,M,B,22,3,88,1.264853257
1692,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,83,2625618,M,B,13,12,52,-1.312097351
1693,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,84,2433786,M,B,23,2,92,1.551181102
1694,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,85,2752650,M,B,23,2,92,1.551181102
1695,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,86,2752582,M,B,21,4,84,0.978525412
1696,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,87,2752880,M,B,22,3,88,1.264853257
1697,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,88,2886052,M,B,17,8,68,-0.16678597
1698,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,89,2749484,M,B,18,7,72,0.119541875
1702,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,93,2749468,M,B,15,10,60,-0.739441661
1703,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,94,2907934,M,B,14,10,56,-1.025769506
1709,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,100,2870440,M,B,18,7,72,0.119541875
1712,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,103,2885904,M,B,16,9,64,-0.453113815
1713,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,104,2638682,M,B,19,6,76,0.405869721
1714,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,105,2585096,M,B,21,4,84,0.978525412
1720,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,111,2749352,M,B,14,11,56,-1.025769506
1725,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,116,2763972,M,B,7,18,28,-3.030064424
1727,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,118,2886728,M,B,18,7,72,0.119541875
1730,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,121,2750040,M,B,13,12,52,-1.312097351
1731,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,122,2489326,M,B,20,5,80,0.692197566
1734,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,125,2886662,M,B,21,4,84,0.978525412
1736,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,127,2625270,M,B,17,8,68,-0.16678597
1737,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,128,2121822,M,B,22,3,88,1.264853257
1741,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,132,2291558,M,B,14,11,56,-1.025769506
1743,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,134,2749186,M,B,14,11,56,-1.025769506
1744,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,135,2478930,M,B,13,12,52,-1.312097351
1749,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,140,2478880,M,B,17,8,68,-0.16678597
1750,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,141,2885576,M,B,20,5,80,0.692197566
1753,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,144,2885508,M,B,22,3,88,1.264853257
1754,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,145,2749088,M,B,13,12,52,-1.312097351
1756,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,147,2491372,M,B,23,2,92,1.551181102
1761,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,152,3082352,M,B,15,10,60,-0.739441661
1762,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,153,2363730,M,B,19,6,76,0.405869721
1768,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,6,2246626,M,B,11,14,44,-0.453551913
1775,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,13,2344688,M,B,12,13,48,-0.180327869
1781,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,19,2435486,M,B,4,21,16,-2.366120219
1782,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,20,2475944,M,B,17,8,68,1.18579235
1784,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,22,2476122,M,B,10,15,40,-0.726775956
1793,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,31,2572204,M,B,19,6,76,1.732240437
1803,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,41,2581698,M,B,13,12,52,0.092896175
1804,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,42,2581760,M,B,8,17,32,-1.273224044
1806,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,44,2603008,M,B,11,14,44,-0.453551913
1812,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,50,2622612,M,B,14,11,56,0.366120219
1833,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,71,2624706,M,B,11,14,44,-0.453551913
1837,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,75,2635184,M,B,21,4,84,2.278688525
1839,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,77,2646320,M,B,8,17,32,-1.273224044
1840,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,78,2646388,M,B,9,16,36,-1
1847,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,85,2704932,M,B,13,12,52,0.092896175
1895,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,133,2747024,M,B,10,15,40,-0.726775956
1897,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,135,2747076,M,B,14,11,56,0.366120219
1915,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,153,2747966,M,B,11,14,44,-0.453551913
1921,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,159,2748244,M,B,11,14,44,-0.453551913
1922,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,160,2748260,M,B,7,18,28,-1.546448087
1925,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,163,2748592,M,B,19,6,76,1.732240437
1928,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,166,2748722,M,B,14,11,56,0.366120219
1938,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,176,2821670,M,B,13,12,52,0.092896175
1972,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,210,2867804,M,B,11,14,44,-0.453551913
1975,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,213,2868232,M,B,18,7,72,1.459016393
1982,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,220,2869174,M,B,12,13,48,-0.180327869
1985,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,223,2869274,M,B,18,7,72,1.459016393
1987,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,225,2869388,M,B,20,5,80,2.005464481
1993,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,231,2869852,M,B,19,6,76,1.732240437
1998,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,236,3057388,M,B,16,9,64,0.912568306
1999,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,237,3081346,M,B,15,10,60,0.639344262
2002,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,240,2705892,M,B,12,13,48,-0.180327869
2009,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,5,2480562,M,B,14,11,56,-0.236389685
2013,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,9,2639310,M,B,20,5,80,1.482808023
2017,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,13,2627036,M,B,19,6,76,1.196275072
2018,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,14,2886530,M,B,19,6,76,1.196275072
2019,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,15,2479692,M,B,17,8,68,0.623209169
2023,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,19,2749880,M,B,9,16,36,-1.669054441
2024,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,20,2306952,M,B,18,7,72,0.90974212
